id,org,dept,name,description,Mandate,Reliance,mandate_coded,relince_coded
2018,Jefferson,County Treasurer,Agricultural Use Value Conversion Billing and Collections,"Review, bill, and collect agricultural use value conversion fees from information received from assessor. Enter data and maintain detailed spreadsheets for each local municipality for the agricultural use conversions.  Calculate conversion fee and create invoice. Responsible for additional required follow-up on all delinquent invoices. Prepare payment vouchers to local treasurer's for monies collected (split 50-50 between county and local).",4,4,1,1
1716,Jefferson,Land & Water Conservation,Agriculture Performance Standards & Prohibitions,"State law identifies minimum performance standards that agricultural landowners and farm operators must meet. Staff conduct site evaluations to determine compliance with the law. If issues are identified, staff work to find solutions and funding to bring operations into compliance.",4,4,1,1
768,"Washington County, WI",Planning and Parks,Agriculture Performance Standards and Prohibitions,"NR 151 identifies minimum performance standards that landowners and farm operators must meet, staff inventory and conduct evaluations and assessments to determine compliance solutions. Cost share funds are sought through various federal, state, and local grant programs to bring operations into compliance.",4,3,1,0
1065,Gaston County,DHHS - Social Services,Aid to Blind,none,4,3,1,0
410,"Boise, ID",Public Works,Air Quality,Improve air quality through outreach education efforts and by providing alternative clean and efficient transportation for city and community services.,4,3,1,0
1290,Tulsa,Police,Air Support Unit,"Helicopter, maintenance, fuel, facilities and training for the pilots",4,4,1,1
1290,Tulsa Test Liz,Police,Air Support Unit,"Helicopter, maintenance, fuel, facilities and training for the pilots",4,4,1,1
527,"West Plains, MO",Transportation,Aircraft Facilities Maintenance,"Maintenance and repair of structural, mechanical and electrical aspects of all airport owned buildings",4,4,1,1
798,Flagstaff,07-Economic Vitality,Aircraft Rescue & Firefighting,Emergency services for aircraft and other emergencies on the airport,4,4,1,1
58,"Boise, ID",Airport,Aircraft Rescue & Firefighting (ARFF),The ARFF service group consists primarily of the service level agreement payment to the Boise Fire Department for services provided to the Airport as well as maintenance and operations cost of the ARFF facility and equipment. The revenue consists of fees charged to external users who use the ARFF training facility.,4,3,1,0
327,"Eugene, OR",Fire and EMS,Aircraft Rescue and Firefighting ARFF,Emergency services for aircraft and other emergencies on the  airport,4,4,1,1
51,"Boise, ID",Airport,Airfield,"The Airfield service group consists of the expenses and associated landing fee revenue collected from the airlines to maintain the airfield (runways, taxiways, and aprons).",4,4,1,1
524,"West Plains, MO",Transportation,Airfield Inspection,"Complete daily inspections of pavement,  lighting,  markers  etc  to ensure a safe operational area",4,4,1,1
801,Flagstaff,07-Economic Vitality,Airfield Maintenance,Runway taxiway and apron repairs light and electronic maintenance,4,4,1,1
1471,"Addison, TX",Airport,Airfield Operations & Maintenance (Movement Area Only),"Generally includes the portion of the airfield within what is designated as the Movement Area of the airport. The Movement Area includes the Primary Runway 15/33, parallel Taxiways Alpha and Bravo, connecting taxiways, and the respective safety areas, all of which are under the direct control of the FAA Control Tower. This portion of the airport is required to be maintained and operated in accordance with FAA standards as agreed in the Airport Sponsor Grant Assurances.",4,0,1,0
2396,"Addison, TX",Police,Airport,"We have 1 officer assigned to tasks directly related to the airport, liaison to CBP/HS and works with Airport staff to solve issues and problems.",4,0,1,0
1378,"Salt Lake City, UT",POLICE DEPARTMENT,Airport - Calls for Service - Priority 1,Answer calls for service that involve an immediate threat to a person or property,4,4,1,1
1387,"Salt Lake City, UT",POLICE DEPARTMENT,Airport - Calls for Service - Telephonic,Responding to calls for service in which a telephonic response is appropriate,4,4,1,1
16,Duluth,Attorney's Office,Airport - legal services,Provide legal services to the Duluth Airport.,4,4,1,1
8,"Riverside, CA",General Services,Airport  Maintenance,"Maintenance and repair of the Runway, Taxiway, Aprons, Hangars (lights, electronics, and structural repairs) & parking lots",4,0,1,0
10,"Riverside, CA",General Services,Airport  Security Plan Management & Access,Maintain and modify Federal Aviation Administration required security plan as required and issue access badges,4,0,1,0
1384,"Salt Lake City, UT",POLICE DEPARTMENT,Airport Additional Patrols,"Patrols and supplies - traffic patrols, lobby patrols, bike patrols, concourse patrols, terminal patrols",4,4,1,1
805,Flagstaff,07-Economic Vitality,Airport Airfield Snow and Ice Control,Snow and ice control on the runways taxiways ramps and aircraft rescue and fire fighter access,4,4,1,1
512,Wetaskiwin,Municipal Services,Airport Airside Maintenance,"Runway, taxiway, and apron repairs, light and electronic maintenance, and grass maintenance.",4,0,1,0
1389,"Salt Lake City, UT",POLICE DEPARTMENT,Airport Case Investigations,Follow up and investigation of assigned cases,4,4,1,1
525,"West Plains, MO",Transportation,Airport Grounds Maintenance,"Runway, taxiway and apron driving surfaces maintenance and airfield  lighting repairs, etc.",4,0,1,0
1377,"Salt Lake City, UT",POLICE DEPARTMENT,Airport HDU Program,"Respond to incidents and devices that involve chemical, biological, and radiological materials",4,4,1,1
514,Wetaskiwin,Municipal Services,Airport Inspections,"Complete daily safety inspections of pavement, lighting, markers, approach surfaces and visual aids to ensure fit for aircraft operations.",4,0,1,0
1374,"Salt Lake City, UT",POLICE DEPARTMENT,Airport K9 Program,"Handler and canine training - some revenue offset for initial training. TSA no cost, train and certify at same time",4,4,1,1
807,Flagstaff,07-Economic Vitality,Airport Long Range Planning,Ensure that the airport is planning to meet the Cities and the Federal Aviation Administration regulations and goals,4,4,1,1
739,"Strathcona County, AB",Infrastructure and Planning Services,Airport Maintenance,"Public works is responsible for the maintenance of the Warren Thomas Josephburg Aerodrome. Public works must ensure that the aeronautical traveling public has a functional aerodrome maintained in a financially achievable , cost effective and efficient manner, a system of assigning labour, equipment and materials should be adopted.",4,0,1,0
526,"West Plains, MO",Transportation,Airport Management,Ensure that the  airport  is functioning within the Federal Aviation Administration regulations,4,0,1,0
738,"Strathcona County, AB",Infrastructure and Planning Services,Airport Management,"Public Works is responsible for the management of the Warren Thomas Josephburg Aerodrome. Management includes leasing and land, airport use agreements, ensuring regulatory compliance, fuel servicing and sales, AWOS operation and collaborating with all stakeholders.",4,0,1,0
53,"Boise, ID",Airport,Airport Operations,The Airport Operations service group consists of the costs to operate the general security operations department.,4,4,1,1
530,"West Plains, MO",Transportation,Airport Operations,"Lease management for all hangar rentals at municipal airport; fixed-base operator agreement, capital improvements, advisory board, and coordination with Federal Aviation Administration (FAA).",4,0,1,0
